name,lat,lon
Ste-Famille / Sherbrooke,45.51006693207122,-73.57072150607564
Place Valois (Valois / Ontario),45.54701750084233,-73.543126247896
Georges-Vanier / Notre-Dame,45.485069570611344,-73.57194995780446
Marquette / des Carrières,45.5387230818472,-73.58870565891266
des Érables / Dandurand,45.54140138046783,-73.58403647391242
St-André / St-Antoine,45.51419520319652,-73.55267222192197
Parc Dakin (Kenilworth / Morrison),45.50996534821777,-73.6530089378357
12e avenue / St-Zotique,45.55689016793732,-73.5893744234636
Peel / Notre-Dame,45.49562086111992,-73.56395772210816
de la Côte-des-Neiges / Remembrance,45.495506015418115,-73.60577141979775
Collège Ahuntsic (St-Hubert / Émile-Journault),45.55118940267553,-73.64060204476118
Collège de Maisonneuve (Sherbrooke / Bourbonnière),45.55144364425768,-73.55469642207026
Wellington / Queen,45.49770377469073,-73.55534417554736
de Courcelle / Acorn,45.47400860229191,-73.59178466722369
Léon / Donck,45.55688821156085,-73.6895003914833
Armand-Frappier / Louis-R.-Renaud,45.55473635476654,-73.73446963727474
Thomas-Chapais / Notre-Dame,45.54207756205827,-73.74571412801743
Métro Préfontaine (Moreau / Hochelaga),45.541313503285316,-73.5537427291274
Lahaie / Meunier,45.568223569025186,-73.68590623140335
Halte de Sedan (16e Rue / Pl. de la 16 Rue),45.56463196035338,-73.69917243719101
Curé-Labelle / 77e Avenue,45.5381776861757,-73.73784855008125
Pincourt / de Batiscan,45.584238673670974,-73.67190644145012
des Prairies / du Pacifique,45.549420832009176,-73.70114654302597
de Blois / des Grandes-Piles,45.589251998013815,-73.6826741695404
St-Martin O. / de Neuchâtel,45.576219767611406,-73.71347665786743
Berri / Jarry,45.54306944338219,-73.62848818302155
Newman / Léger,45.4423746754694,-73.61801972726425
du Souvenir / de l'Avenir,45.56241232627671,-73.72049868106842
J J Joubert / Champfleury,45.57822671353744,-73.67531418800354
Dufault / Lesage,45.60194510616968,-73.6646980047226
Parc des Hirondelles (Bousquet / Patenaude),45.57682711569213,-73.69446247816086
Élodie-Boucher / Samson,45.52563954870049,-73.77424752612569
SRB Pie-IX (de la Concorde E / Rose-de-Lima),45.601878868782315,-73.65572065114975
du Souvenir / Le Corbusier,45.560429419497616,-73.72659265995026
de la Concorde / Le Corbusier,45.55443463102357,-73.7218625843525
Renaud / Vallières,45.5822554080961,-73.71333315968513
de Périgueux / Ampère,45.56936106584533,-73.71076360344887
Beauregard / Normandin,45.56009988815697,-73.76683776590653
du Bas-du-Plateau-Ouimet / Ste-Rose,45.612562909944444,-73.78909885883331
Gare Vimont (Bellerose O),45.60393931630844,-73.74249011278152
Parc Le Boutillier (Eliot),45.54032294125352,-73.77539277076721
Montgolfier / Notre-Dame,45.533642184867496,-73.78074467225815
Industriel / Dagenais O,45.59784032225573,-73.75115096569061
de la Renaissance / Honoré Mercier,45.601841286305586,-73.78161573011312
Beaucourt / St-Elzéar,45.60634832425651,-73.72389435768127
d'Olympia / Olivier-Chauveau,45.611450190629235,-73.74325728316762
Thibault / d'Amay,45.62081862190173,-73.75289306044579
de Naples / St-Elzéar O,45.60026798457808,-73.73215019702911
Ste-Rose E / Soubirous,45.62975097876725,-73.7542650103569
Aréna Martin-St-Louis (Sylvie / Lauzon),45.525663894676846,-73.80337625741959
Gare Ste-Rose (Ste-Rose E),45.62564503493961,-73.76539081335068
Parc Père-Vimont (de Palerme / Marc),45.61727184162768,-73.7326980382204
REM Ste-Dorothée (Hector-Nadon / du Chemin-de-Fer),45.524444797144994,-73.86229433119297
Larivière / du Bord-de-l'Eau,45.51793677120121,-73.79407972097397
Parc Jarry (Dautry / de Lorne),45.52311386011815,-73.81716683506966
des Jacinthes / des Nénuphars,45.52664675275423,-73.83551454444387
Hôtel de Ville (Chomedey / Cardinal),45.55031274757401,-73.74430596828459
des Nénuphars / du Bord-de-l'Eau,45.521039253158925,-73.8342968215511
André / de Rotterdam,45.595149047616815,-73.72775673866272
de la Volière / du Chardonneret,45.597421514504155,-73.77834057708242
des Rossignols / des Oiseaux,45.591144358842655,-73.77203732728958
Parc Notre-Dame (Galipeau / Dufferin),45.622851920920716,-73.78145053982733
du Bord-de-l'Eau / Lafontaine,45.52353670109064,-73.84992018352932
Parc Hôtel de Ville (de l'Hôtel-de-Ville / Principale),45.529797075820866,-73.81473809480667
Parc des Orioles (Le Corbusier / des Orioles),45.595548893752266,-73.76128099858761
Roland-Therrien / Jacques-Cartier,45.53294761504841,-73.46243364740076
Faribault / de Chambly,45.52219254225171,-73.4650525078905
Darveau / de Lyon,45.51408574132741,-73.46286497080655
Roland-Therrien / Antoinette-Robidoux,45.53729599334914,-73.46945554159902
Regent / Windsor,45.493470267979085,-73.46427715385289
des Ormeaux / Mathieu,45.51997865133178,-73.45667577350468
Sacré-Coeur / Gamache,45.527631653155645,-73.4708539303574
Ste-Hélène / Papineau,45.50908583699481,-73.47197483760283
Lawrence / Miller,45.481951345048884,-73.47051444477984
Cuvillier / de Chambly,45.51302484317804,-73.44323541976337
Nielsen / Windsor,45.49632152389125,-73.46782973969312
Charles / Mance,45.4912100684951,-73.47296943529727
Parc Gentilly Ouest (Belcourt / Bagot),45.53345929192472,-73.45522172784513
Gare Longueuil-Saint-Hubert (de l'Aéroport),45.50847886948155,-73.43093059027524
d'Iberville / Perrault,45.52699840559034,-73.50520766342015
Parc Fernand-Bouffard (Duvernay),45.52261405929523,-73.50244474650026
Parc Michel-Chartrand (Adoncour / du Lac),45.54319943755763,-73.47358949517911
Bibliothèque Raymond-Lévesque (Cousineau),45.491447161960224,-73.40252034401601
Marché public de Longueuil (de la Savane),45.51284242857164,-73.43156225049825
Montarville / Beaubien,45.519154564374674,-73.4718074556622
Empire / Régent,45.484785534117655,-73.47778558731079
Ste-Hélène / Curé-Poirier,45.51548878161489,-73.49131516182752
de la Commune / Nazareth,45.49355658424554,-73.55335976463721
de la Commune / McGill,45.498633663212246,-73.55275064706802
Cavendish / Dr.-Frederick-Philips,45.4973653331708,-73.70085525519244
Parc du Père-Marquette (de Bellechasse),45.53952827163164,-73.59497129917145
Métro Champ-de-Mars (Viger / Sanguinet),45.51034914842941,-73.55668598416742
Place des Montréalaises (St-Antoine),45.50882509254338,-73.55598378188006
Parc de Roxboro (11e Avenue / 9e Rue),45.50597470475642,-73.80355596542358
de Pierrefonds / Athéna,45.50568897661343,-73.82263720035553
Fredmir / de Pierrefonds,45.50090281462489,-73.83851587772368
Mairie d'arrondissement de Pierrefonds-Roxboro (St-Léon / de Pierrefonds),45.494905438779526,-73.84810745716095
Esther-Blondin / de Pierrefonds,45.48595518867486,-73.8582918047905
Parc du Château-Pierrefonds (de Pierrefonds / du Château-Pierrefonds),45.459423258699,-73.89367818832397
Parc Nature du Cap-St-Jacques (Gouin O./ Pilon),45.46182003430373,-73.91838669776917
Cégep Gérald-Godin (Gouin),45.482859876285694,-73.86814624071121
St-Charles / De Pierrefonds,45.46913577797582,-73.87560278177261
Plage du Parc-Nature du Cap Saint-Jacques (de la Plage / Service),45.46236592807872,-73.94042396146688
Bourbonnière / du Mont-Royal,45.553670040779544,-73.56069624434895
de la Commune / Berri,45.510605539174136,-73.55013172608778
Denault / Claire-Jolicoeur,45.388777731160616,-71.91535416525767
Parc Jacques-Cartier (Marcil / Jacques-Cartier Sud),45.397638583361484,-71.91799572670789
Galt Ouest / Belvédère Sud,45.39475408270513,-71.8959721084866
Wellington Sud / Sanborn,45.39947752018981,-71.88917446416781
Cégep de Sherbrooke (du Cégep / Terrill),45.411252809596135,-71.88475150150224
Galt Ouest / McManamy,45.389711738711284,-71.90527400935025
Marché de la Gare (Belvédère Sud / de la Gare),45.396856322807075,-71.8965297518389
Veilleux / Dunant,45.38353015680978,-71.89882329666942
Parc Lucien-Blanchard (de la Pointe / Cabana),45.39415512777145,-71.92819482648702
Marcil / King Ouest,45.39824503489372,-71.91116816366048
U. de Sherbrooke (Registrariat - Voie 3),45.379756292248274,-71.92877769470215
U. de Sherbrooke (École de musique - Voie 1),45.37985049196486,-71.92439496517181
Galt Ouest / Tétreault,45.38706607049603,-71.92677057350011
Queen-Victoria / de Portland,45.40335141501223,-71.90179291647836
McManamy / Belvédère Sud,45.38954597602301,-71.89558050597041
LaRocque / de Mère-Teresa,45.39093551199074,-71.89041508365335
3e avenue / du Conseil,45.4034708532611,-71.88044643513422
de l'Ontario / Walton,45.40139395807987,-71.90781003797383
Parc Adrien-Cambron (7e Avenue Nord / Zéphirin-Cormier),45.41233566650505,-71.87564096415372
Murray / Woodward,45.3981913585455,-71.87662131154866
10e Avenue Nord / King Est,45.40846555887441,-71.87262399125757
Wellington Nord / Meadow,45.40400097313716,-71.89187800995569
de l'Ancienne-Carrière / de Kingston,45.386382610951244,-71.90125657249155
Gillespie / King Ouest,45.399763960241955,-71.89294255340427
7e Avenue Nord / Mercier,45.40858806069522,-71.87586243417172
Parc Chénier (Albert / Pie-XII),45.56788566897276,-73.90001222491264
Parc Jean-Paul Beauchemin (15e Avenue / du Lac),45.5339577543937,-73.89220029115677
Mairie de St-Eustache (de l'Église / St-Louis),45.557585710298326,-73.88903042301536
Complexe Aquatique Saint-Eustache (Arthur-Sauvé),45.56034002529232,-73.89600098133087
Parc Boisé des Moissons (25e Avenue / 23e Avenue),45.56897614262171,-73.868468105793
Parc Clair Matin (St-Laurent),45.5690897421889,-73.88484969735146
Bibliothèque Guy-Bélisle (Arthur-Sauvé / de la Grande-Côte),45.5607858358466,-73.88656949624419
Parc du Centenaire (Grand-Moulin / du Lac),45.54377389392194,-73.89118373394012
REM Deux-Montagnes (de Deux-Montagnes),45.544575812061346,-73.91203103587031
Parc Olympia (Guy / 11e Avenue),45.546054374592536,-73.90289559960364
Simard / Riverside,45.479254732473294,-73.50029200315474
Parc Gordon (Desaulniers / Victoria),45.502128531944145,-73.5138612985611
Parc Olympique - Biodôme (Pierre-de-Coubertin),45.559145624076656,-73.54894191026688
INRS (Cartier O / Armand-Frappier),45.5450841484476,-73.7206743657589
Parc Jenkins (Jenkins / Skaniatarati),45.438047191290174,-73.66213381290436
de Carignan / Salley,45.42417249513301,-73.6254045381429
Parc Maisonneuve - Chalet (Accès Sherbrooke),45.56170904828535,-73.55649769306183
Bennett / Pierre-de-Coubertin,45.55817280684129,-73.54849934577942
Parc Leta-Graydon (Bouvier / Jacqueline-Sicotte),45.431986656382435,-73.61139178276062
St-Denis / Chabanel,45.54806709430523,-73.64884078502655
Bennett / Ontario,45.55555101888706,-73.54010224353259
Villeray / de Normanville,45.54717111969908,-73.61856222163624
des Galeries d'Anjou / Bélanger,45.59721640861631,-73.56278792029116
Parc Marguerite-Bourgeoys (Liverpool / Wellington),45.47619292559004,-73.55964884172863
Bourret / Victoria,45.493228315327634,-73.63453924655914
Côte-des-Neiges / Carlton,45.50173704827292,-73.63384701317045
Métro Assomption (Chauveau / Assomption),45.56976664063183,-73.54805678129196
Parc Leroux (Centrale / Alepin),45.43442977018593,-73.59671473503113
René-Lévesque / Berlioz,45.467215228512806,-73.53769809007643
Gordon / Wellington,45.46103554361523,-73.5669556260109
de la Gauchetière / de la Cathédrale,45.4980341129844,-73.56796897952336
Victoria / Bouchette,45.496300496691674,-73.64223182201385
Durocher / Bernard,45.522315188826234,-73.60694468021393
Pie-XII / Beauséjour,45.56315550032814,-73.90966214239597
Industriel / Primeau,45.56997505986907,-73.92122447490691
Hôtel-de-Ville / Viger,45.50956122150542,-73.5575021803379
Parc Ignace-Bourget (de Montmagny / Newman),45.455294517774085,-73.60327452426645
Lionel-Groulx / Vinet,45.48466800317713,-73.57627496123314
Place de la Fontaine / Berlioz,45.463378819186964,-73.543770089791
Benny / Sherbrooke,45.46482582806366,-73.62641725691446
Parc des Gorilles (Beaubien / St-Urbain),45.52930084902495,-73.61084148298687
René-Lévesque / de Lorimier,45.52403658541655,-73.54700177929772
du Séminaire / Olier,45.49012964196478,-73.56009185314178
Riverside / Étienne-Truteau,45.515021405594666,-73.51843267690128
REM Grand-Moulin (9e avenue / du Lac),45.536343433534675,-73.88676311820745
de Maisonneuve / Mackay,45.49643134687886,-73.57884533707873
Gaétan-Laberge / de l'Église,45.463245080202704,-73.56246940797064
des Érables / Rachel (nord),45.5335000622424,-73.566931933874
Parc du Mont-Royal (Remembrance),45.49916297751204,-73.60059401393755
de l'Inspecteur / Notre-Dame,45.49711663419972,-73.56232774259296
Rose-de-Lima / Delisle,45.480765376385946,-73.58193688100073
Moreau / Ontario,45.53957807580748,-73.54867860685772
Boileau / Lacordaire,45.57255764567977,-73.54107509424011
Westbury / Van Horne,45.491077658634865,-73.63975799644322
Parc Beaubien (Beaubien / 8e avenue),45.553207390555116,-73.58809328639836
Davis / Montée St-Hubert,45.49510075992887,-73.42780026621767
Parc Belcourt (Bariteau),45.53199780789178,-73.44527973598815
Racicot / Roberval,45.51600789162938,-73.45431256122538
Parc René-Veillet (Parklane),45.48578667309445,-73.45230895109125
Curé-Poirier / Joliette,45.520296419841046,-73.487938400649
Route de l'Aéroport (No 5799),45.51382763043854,-73.40756653613425
Gareau / Lapointe,45.49733903250207,-73.44140845365473
Port Réal-Bouvier (Ch. de la Rive),45.53882543209235,-73.51496133036562
Curé-Poirier / Roland-Therrien,45.53771334483822,-73.47695962998841
Parc Jean-Jacques-Bertrand (Murray),45.49519267248464,-73.45486139907734
Robillard / Mackay,45.48847032126648,-73.4649337461451
Payer / Montée St-Hubert,45.48395706347305,-73.44076858375047
Parc de la Cité (Davis),45.488375066357754,-73.41081115431734
Montée St-Hubert / Grande Allée,45.47973973051584,-73.4481944424624
Roland-Therrien / Roberval /,45.52466236610829,-73.4423525355669
Payer / Boisvert,45.4761823469698,-73.4294431192393
Edgar / Stratton,45.50029631123536,-73.46366944737383
Parc Marquette (Nobert),45.514991983135054,-73.48010956115104
Parc Jean-de-Lalande (Bourassa),45.523487551479064,-73.49355815715171
St-Jacques / Vinet,45.4852313896287,-73.57698427753803
